pump_id, pressure, temperature, frequency, current
pump-419 , 101.32 , 136.772,37.909,27.972
pump-498 , 104.052 , 139.907,50.703,36.477
pump-494 , 102.143 , 133.359,46.091,29.694
pump-419 , 101.093 , 151.709,43.994,19.222
pump-663 , 103.92 , 137.484,45.083,49.018
pump-253 , 102.721 , 146.658,41.77,18.763
pump-253 , 102.216 , 149.026,50.787,32.629
pump-419 , 103.342 , 146.234,43.625,46.913
pump-663 , 100.576 , 146.113,48.624,63.039
pump-253 , 106.207 , 142.292,45.08,63.451
pump-498 , 102.674 , 150.264,41.943,33.398
pump-253 , 103.407 , 139.973,40.094,33.435
pump-498 , 103.165 , 138.685,46.83,5.729
pump-253 , 105.3 , 147.829,41.892,56.501
pump-494 , 101.532 , 151.631,47.725,51.325
pump-498 , 103.582 , 147.768,45.389,39.899
pump-419 , 108.708 , 156.59,40.926,28.722
pump-498 , 103.656 , 136.43,46.716,4.895
pump-419 , 107.28 , 145.351,39.473,76.95
pump-498 , 104.003 , 146.986,46.805,36.348
pump-494 , 102.791 , 145.661,42.516,28.816
pump-253 , 103.338 , 141.337,45.137,69.724
pump-494 , 101.941 , 152.583,43.985,25.906
pump-663 , 100.361 , 146.018,42.394,34.413
pump-419 , 100.849 , 147.002,42.749,34.628
pump-498 , 101.4 , 145.622,43.663,41.093
pump-663 , 103.751 , 150.518,47.804,43.397
pump-498 , 102.581 , 147.116,48.205,49.484
pump-419 , 107.28 , 147.305,40.849,14.511
pump-663 , 102.626 , 135.631,40.377,19.563
pump-494 , 104.432 , 144.406,45.991,13.664
pump-498 , 105.264 , 152.145,46.695,17.631
pump-494 , 104.665 , 164.379,46.603,-0.622
pump-253 , 104.17 , 149.037,39.553,27.734
pump-498 , 103.137 , 135.406,44.515,34.54
pump-663 , 102.974 , 149.259,39.886,59.738
pump-663 , 104.499 , 136.849,41.764,47.22
pump-663 , 105.96 , 139.903,48.662,42.119
pump-663 , 103.125 , 153.346,40.853,23.083
pump-663 , 100.14 , 143.908,43.557,19.426
pump-494 , 102.717 , 142.503,47.338,20.574
pump-663 , 106.36 , 140.847,51.618,59.936
pump-419 , 103.63 , 143.261,45.7,61.155
pump-494 , 104.107 , 138.539,43.312,20.535
pump-498 , 101.155 , 151.805,39.526,35.599
pump-663 , 99.357 , 158.258,48.411,0.379
pump-498 , 102.796 , 149.538,40.742,47.616
pump-498 , 103.435 , 142.412,39.285,58.039
pump-494 , 104.468 , 154.482,46.448,56.259
pump-253 , 104.403 , 148.189,40.238,49.386
pump-494 , 101.7 , 147.516,42.803,22.649
pump-498 , 98.918 , 139.655,45.621,33.648
pump-253 , 105.193 , 149.912,41.74,62.27
pump-494 , 102.434 , 141.754,48.688,40.813
pump-419 , 103.079 , 152.23,43.068,44.917
pump-419 , 105.804 , 151.34,41.432,63.54
pump-253 , 103.666 , 133.674,46.938,22.12
pump-253 , 103.037 , 146.378,49.332,20.58
pump-663 , 106.545 , 147.283,41.833,38.092
pump-419 , 103.371 , 140.992,49.137,37.534
pump-494 , 100.955 , 156.767,46.419,32.049
pump-663 , 104.895 , 138.862,47.024,34.224
pump-419 , 104.357 , 152.969,43.611,-6.069
pump-498 , 99.551 , 147.02,38.999,43.183
pump-498 , 104.908 , 144.181,46.636,31.575
pump-419 , 104.995 , 144.31,39.14,71.748
pump-494 , 100.564 , 145.482,45.91,61.162
pump-419 , 103.01 , 144.053,47.344,16.146
pump-419 , 104.569 , 145.158,40.905,14.312
pump-498 , 100.213 , 155.678,44.006,68.92
pump-494 , 104.799 , 139.996,50.709,44.259
pump-419 , 102.834 , 140.478,50.718,36.182
pump-253 , 104.291 , 143.316,44.467,4.075
pump-419 , 106.96 , 140.299,40.543,26.859
pump-253 , 104.862 , 139.613,44.94,50.574
pump-494 , 106.591 , 148.28,48.945,39.676
pump-498 , 101.296 , 148.324,43.15,44.006
pump-663 , 102.5 , 155.752,51.998,45.369
pump-663 , 102.075 , 147.399,41.391,27.383
pump-663 , 100.702 , 148.718,47.171,50.835
pump-663 , 105.904 , 147.623,43.279,59.984
pump-494 , 101.157 , 149.433,35.036,50.498
pump-663 , 103.159 , 132.826,43.402,37.174
pump-663 , 103.547 , 140.957,45.253,15.463
pump-663 , 103.731 , 151.493,46.121,64.933
pump-663 , 102.311 , 146.272,42.458,26.684
pump-419 , 104.781 , 149.33,42.375,-14.913
pump-663 , 105.081 , 135.717,45.041,-12.352
pump-253 , 105.008 , 155.354,41.476,33.596
pump-419 , 103.733 , 149.129,43.167,7.862
pump-253 , 99.407 , 143.506,45.086,35.894
pump-419 , 103.532 , 150.334,49.605,21.748
pump-419 , 102.525 , 148.75,47.478,57.797
pump-494 , 106.909 , 136.901,40.218,26.71
pump-663 , 106.369 , 133.173,41.778,81.696
pump-419 , 103.458 , 140.507,44.441,44.411
pump-663 , 102.617 , 150.797,44.687,31.294
pump-253 , 105.636 , 154.343,44.177,-0.034
pump-494 , 102.973 , 148.064,44.515,40.484
pump-663 , 103.045 , 143.087,47.131,31.547
pump-419 , 102.389 , 148.981,43.167,54.56
pump-253 , 101.291 , 154.077,45.327,12.469
pump-498 , 106.165 , 139.775,40.022,25.892
pump-419 , 103.779 , 144.609,43.851,16.212
pump-663 , 102.994 , 142.595,40.247,84.271
pump-494 , 104.07 , 152.748,43.314,28.815
pump-663 , 101.913 , 143.941,45.99,46.672
pump-498 , 102.393 , 153.793,46.01,32.386
pump-498 , 107.759 , 136.494,38.34,19.661
pump-494 , 105.513 , 147.855,51.329,50.25
pump-663 , 105.075 , 144.408,44.595,61.403
pump-253 , 103.685 , 145.576,45.701,22.413
pump-663 , 101.626 , 149.932,44.88,56.533
pump-419 , 108.706 , 137.599,44.142,53.685
pump-663 , 104.317 , 158.799,38.492,46.418
pump-494 , 101.248 , 152.631,43.281,36.145
pump-494 , 105.159 , 145.521,43.836,55.586
pump-253 , 105.021 , 144.523,38.897,69.004
pump-663 , 103.697 , 150.101,42.924,61.47
pump-494 , 102.989 , 136.135,44.005,32.953
pump-498 , 100.841 , 153.416,40.58,56.41
pump-498 , 102.822 , 148.739,45.458,38.339
pump-494 , 104.367 , 147.295,37.946,35.329
pump-494 , 108.132 , 141.093,46.163,24.031
pump-498 , 102.759 , 154.273,46.059,61.801
pump-498 , 108.044 , 142.652,45.306,75.145
pump-419 , 104.476 , 147.448,48.932,48.837
pump-663 , 104.327 , 142.582,47.222,39.85
pump-253 , 103.543 , 160.476,37.454,13.902
pump-498 , 99.81 , 146.962,40.654,49.244
pump-663 , 102.112 , 147.581,46.497,33.886
pump-419 , 107.678 , 137.706,46.616,7.12
pump-419 , 107.79 , 158.958,37.881,20.19
pump-498 , 102.725 , 135.923,41.746,29.667
pump-663 , 104.049 , 140.082,48.028,27.517
pump-253 , 104.421 , 144.137,41.873,35.852
pump-253 , 102.099 , 145.259,38.957,45.258
pump-253 , 104.889 , 154.836,53.374,20.68
pump-663 , 104.597 , 149.932,42.846,10.724
pump-253 , 100.174 , 143.076,37.516,28.929
pump-663 , 104.517 , 139.302,41.996,63.301
pump-663 , 105.341 , 153.191,43.236,83.743
pump-494 , 103.524 , 163.0,45.261,48.191
pump-494 , 103.826 , 145.457,42.741,35.025
pump-663 , 104.641 , 158.469,41.126,50.953
pump-494 , 94.597 , 143.819,46.34,42.041
pump-498 , 105.321 , 145.446,48.364,39.306
pump-419 , 103.274 , 133.073,41.913,35.774
pump-253 , 101.208 , 145.269,49.689,24.66
pump-253 , 104.664 , 147.403,52.158,55.21
pump-253 , 103.09 , 145.805,38.501,31.43
pump-498 , 103.588 , 146.929,46.268,29.08
pump-419 , 99.404 , 158.063,42.185,28.018
pump-663 , 105.971 , 158.25,39.409,39.004
pump-253 , 110.211 , 153.85,46.384,30.918
pump-498 , 101.893 , 162.375,41.887,41.805
pump-253 , 103.826 , 149.38,38.345,53.245
pump-419 , 99.642 , 140.691,44.572,48.863
pump-253 , 105.043 , 148.679,41.409,51.504
pump-498 , 102.727 , 142.998,44.409,72.604
pump-253 , 104.856 , 145.813,39.165,46.276
pump-419 , 101.655 , 151.325,32.536,62.481
pump-663 , 99.81 , 140.771,51.279,45.241
pump-419 , 107.81 , 142.764,44.563,21.45
pump-494 , 102.547 , 153.02,44.995,25.681
pump-253 , 98.296 , 140.825,46.178,50.09
pump-494 , 104.265 , 144.628,41.876,7.177
pump-494 , 102.917 , 147.99,47.808,34.382
pump-494 , 104.165 , 144.036,49.647,32.028
pump-494 , 100.919 , 127.691,47.08,48.583
pump-253 , 103.808 , 140.953,40.728,70.422
pump-419 , 104.935 , 152.888,42.507,34.228
pump-494 , 102.509 , 143.371,45.261,18.295
pump-494 , 103.354 , 157.319,40.31,49.521
pump-663 , 106.032 , 151.279,48.098,23.079
pump-663 , 102.721 , 145.665,48.178,54.113
pump-419 , 103.604 , 131.957,40.506,30.203
pump-494 , 104.231 , 139.554,44.321,21.297
pump-498 , 105.44 , 152.821,51.599,-1.158
pump-498 , 106.183 , 145.162,45.229,53.299
pump-498 , 103.753 , 145.152,37.185,38.723
pump-419 , 103.326 , 149.342,47.329,29.071
pump-419 , 101.871 , 128.945,44.205,7.969
pump-253 , 103.898 , 135.797,39.847,43.54
pump-253 , 105.217 , 137.468,46.15,27.099
pump-419 , 105.094 , 141.17,44.445,56.248
pump-494 , 101.153 , 141.46,36.913,1.016
pump-419 , 108.323 , 145.432,47.612,52.041
pump-498 , 104.181 , 146.123,49.226,51.473
pump-419 , 101.719 , 146.592,44.494,74.033
pump-494 , 102.703 , 152.968,45.717,50.009
pump-498 , 100.776 , 139.5,51.386,35.014
pump-498 , 105.327 , 149.13,44.527,27.52
pump-494 , 100.207 , 150.815,47.405,29.148
pump-419 , 107.586 , 144.786,43.9,52.876
pump-498 , 106.374 , 148.018,40.84,-13.422
pump-498 , 103.851 , 147.799,50.384,27.634
pump-419 , 104.834 , 151.41,41.569,-1.124
pump-253 , 105.791 , 143.047,38.694,50.734
pump-253 , 102.591 , 151.829,48.409,35.508
pump-498 , 109.989 , 137.024,43.327,90.457
pump-253 , 102.459 , 137.603,45.269,9.635
pump-663 , 108.058 , 136.664,44.631,70.326
pump-419 , 106.344 , 157.126,44.561,20.399
pump-498 , 102.482 , 161.686,42.872,47.848
pump-663 , 110.433 , 143.467,45.151,55.544
pump-253 , 103.437 , 133.614,43.303,22.509
pump-253 , 106.843 , 159.458,45.912,13.821
pump-498 , 107.198 , 148.652,46.697,45.418
pump-494 , 105.531 , 145.096,52.232,49.692
pump-498 , 102.931 , 150.917,44.266,59.004
pump-663 , 102.241 , 142.517,46.349,28.104
pump-494 , 106.116 , 139.638,46.979,77.375
pump-419 , 101.497 , 143.221,42.611,44.655
pump-253 , 104.818 , 127.181,47.562,53.504
pump-419 , 103.427 , 150.994,37.769,76.815
pump-498 , 101.557 , 161.399,44.891,-1.2
pump-419 , 103.894 , 147.594,40.521,51.203
pump-663 , 102.193 , 136.631,44.031,12.912
pump-419 , 102.704 , 158.633,41.547,20.717
pump-498 , 103.462 , 151.54,43.581,23.188
pump-419 , 103.324 , 149.535,45.994,44.745
pump-498 , 100.292 , 143.348,41.65,40.271
pump-419 , 103.866 , 138.711,42.058,18.405
pump-419 , 101.912 , 146.044,42.612,28.088
pump-253 , 103.046 , 149.578,44.06,39.631
pump-494 , 103.606 , 137.26,47.123,10.441
pump-494 , 104.659 , 142.431,50.015,27.32
pump-419 , 103.036 , 144.502,47.776,57.815
pump-494 , 102.136 , 142.21,42.634,52.423
pump-498 , 103.004 , 138.72,41.095,41.405
pump-419 , 103.405 , 150.163,38.382,27.646
pump-419 , 106.463 , 138.684,47.183,39.43
pump-419 , 103.745 , 152.406,44.427,49.955
pump-663 , 103.602 , 155.503,39.441,46.702
pump-253 , 104.573 , 150.558,44.83,21.804
pump-419 , 108.518 , 154.987,40.981,4.463
pump-253 , 104.512 , 143.379,41.982,54.885
pump-663 , 102.871 , 160.302,41.614,13.942
pump-494 , 105.18 , 159.88,39.01,65.419
pump-494 , 100.676 , 140.091,43.234,42.53
pump-494 , 101.728 , 139.403,38.585,31.991
pump-498 , 104.437 , 139.846,37.858,13.05
pump-419 , 104.64 , 140.334,43.882,56.958
pump-253 , 105.946 , 150.714,46.968,60.131
pump-494 , 101.378 , 146.673,45.118,34.738
pump-498 , 103.9 , 145.627,40.451,15.641
pump-494 , 104.072 , 151.522,41.612,21.904
pump-494 , 102.181 , 142.86,39.811,18.238
pump-498 , 102.863 , 138.907,44.741,2.046
pump-253 , 107.12 , 145.861,49.077,45.654
pump-419 , 103.671 , 158.683,49.851,21.119
pump-494 , 102.652 , 146.051,44.728,39.607
pump-494 , 98.818 , 148.398,48.368,34.028
pump-253 , 101.113 , 143.595,48.8,48.756
pump-498 , 102.753 , 146.384,38.233,25.303
pump-419 , 105.076 , 151.67,44.925,45.693
pump-498 , 102.685 , 153.94,47.629,52.578
pump-419 , 101.229 , 137.107,42.558,26.985
pump-419 , 102.653 , 148.828,42.733,18.142
pump-498 , 101.723 , 133.756,44.245,32.162
pump-253 , 105.693 , 144.167,46.56,51.663
pump-494 , 103.327 , 143.909,44.799,61.779
pump-253 , 101.607 , 149.625,43.888,31.36
pump-494 , 105.235 , 147.321,43.661,42.444
pump-494 , 105.649 , 154.14,36.001,21.214
pump-663 , 103.96 , 149.92,44.341,28.933
pump-419 , 105.509 , 151.483,38.776,31.92
pump-494 , 100.576 , 136.729,45.831,28.988
pump-253 , 104.096 , 145.461,43.843,71.994
pump-663 , 98.728 , 152.03,35.173,34.05
pump-663 , 106.947 , 152.276,46.056,63.534
pump-494 , 103.086 , 131.685,44.656,43.001
pump-498 , 102.414 , 154.06,36.97,72.503
pump-494 , 103.527 , 143.621,40.101,48.883
pump-498 , 103.443 , 152.975,47.861,28.323
pump-494 , 102.311 , 144.677,46.819,11.89
pump-498 , 105.048 , 149.878,45.186,82.548
pump-663 , 103.486 , 143.684,50.487,26.031
pump-498 , 102.211 , 129.648,39.698,28.406
pump-663 , 105.38 , 148.74,44.876,9.348
pump-253 , 103.332 , 139.928,44.678,46.568
pump-253 , 104.704 , 151.38,43.874,37.054
pump-253 , 100.725 , 140.868,43.293,1.698
pump-498 , 106.624 , 139.129,44.815,65.036
pump-663 , 100.267 , 139.117,44.757,-12.518
pump-498 , 101.184 , 141.238,47.486,32.759
pump-419 , 106.348 , 147.593,40.711,61.658
pump-498 , 107.695 , 146.333,36.176,37.879
pump-419 , 106.342 , 150.231,44.523,39.839
pump-498 , 100.368 , 140.303,39.27,50.064
pump-253 , 102.268 , 132.526,43.05,61.965
pump-663 , 104.231 , 147.842,40.362,51.266
pump-663 , 101.511 , 137.514,41.413,32.996
pump-253 , 103.337 , 147.66,44.334,62.887
pump-663 , 104.872 , 143.038,42.312,35.331
pump-498 , 101.437 , 147.404,51.833,-5.273
pump-498 , 106.679 , 145.895,47.613,48.301
pump-253 , 104.304 , 142.635,44.962,6.05
pump-253 , 101.608 , 144.356,52.309,23.527
pump-498 , 104.794 , 141.128,43.13,-4.595
pump-498 , 97.755 , 143.456,47.413,5.98
pump-498 , 102.519 , 148.953,39.967,56.449
pump-494 , 101.105 , 148.126,45.069,32.731
pump-663 , 104.342 , 140.09,41.402,58.797
pump-494 , 107.18 , 142.209,46.285,15.445
pump-663 , 103.937 , 148.863,45.193,60.96
pump-498 , 106.683 , 142.405,49.021,33.727
pump-253 , 100.576 , 148.865,37.943,55.792
pump-663 , 106.246 , 159.391,40.096,63.962
pump-663 , 102.181 , 148.016,39.741,40.363
pump-494 , 104.263 , 147.849,46.317,51.222
pump-663 , 106.42 , 129.244,46.131,36.032
pump-253 , 107.383 , 148.097,44.275,33.105
pump-498 , 101.383 , 145.962,48.195,8.625
pump-498 , 99.442 , 139.534,50.545,23.38
pump-663 , 101.806 , 151.969,50.438,-6.113
pump-663 , 101.156 , 145.32,41.862,31.392
pump-663 , 100.66 , 152.916,43.313,50.019
pump-253 , 103.251 , 143.224,41.869,56.022
pump-498 , 104.221 , 153.051,37.636,44.112
pump-253 , 104.014 , 146.367,44.179,77.032
pump-419 , 102.228 , 138.938,45.454,33.004
pump-663 , 105.82 , 145.864,46.177,22.399
pump-419 , 105.216 , 156.316,41.612,44.019
pump-494 , 101.817 , 144.673,42.369,37.12
pump-253 , 103.247 , 154.488,40.834,49.236
pump-419 , 102.65 , 142.071,44.867,14.934
pump-253 , 103.79 , 140.706,39.55,32.383
pump-419 , 103.041 , 140.007,44.948,6.302
pump-419 , 103.318 , 152.489,40.47,47.161
pump-494 , 103.861 , 152.413,43.275,69.771
pump-498 , 106.448 , 140.557,49.641,62.912
pump-419 , 100.329 , 150.49,51.695,-11.129
pump-419 , 105.62 , 151.546,45.443,33.541
pump-663 , 100.223 , 139.316,43.351,35.12
pump-663 , 100.869 , 155.449,48.856,27.594
pump-494 , 105.006 , 141.394,36.911,12.773
pump-663 , 103.144 , 149.467,37.336,28.813
pump-419 , 102.412 , 142.744,40.513,61.021
pump-253 , 104.868 , 153.51,37.792,10.852
pump-663 , 103.242 , 141.289,44.843,3.733
pump-498 , 103.119 , 150.496,43.927,85.153
pump-498 , 101.151 , 155.941,40.601,54.214
pump-498 , 102.279 , 141.872,34.691,32.746
pump-419 , 104.351 , 145.655,45.731,36.138
pump-663 , 100.498 , 152.239,50.749,32.1
pump-419 , 101.833 , 145.178,48.195,-4.769
pump-498 , 102.356 , 149.937,44.599,57.052
pump-253 , 103.94 , 136.907,36.563,28.351
pump-494 , 103.396 , 141.525,47.986,26.68
pump-663 , 102.89 , 142.712,48.03,36.818
pump-419 , 102.42 , 149.433,43.912,61.024
pump-663 , 103.723 , 140.793,37.968,46.124
pump-498 , 100.211 , 134.017,41.249,46.457
pump-494 , 106.852 , 149.649,44.62,29.108
pump-419 , 102.751 , 140.569,47.616,8.187
pump-494 , 102.439 , 139.231,40.534,59.242
pump-419 , 102.096 , 136.107,41.78,5.108
pump-498 , 100.306 , 135.814,46.594,45.438
pump-419 , 102.303 , 146.755,48.199,35.5
pump-494 , 103.29 , 137.317,48.604,6.747
pump-253 , 102.27 , 145.187,46.414,61.338
pump-494 , 104.568 , 140.202,45.088,30.984
pump-498 , 104.856 , 148.788,44.564,63.813
pump-663 , 104.462 , 149.931,44.193,33.128
pump-663 , 101.06 , 142.358,51.224,41.761
pump-663 , 103.397 , 137.986,50.247,71.548
pump-253 , 104.045 , 153.831,43.055,36.89
pump-419 , 102.968 , 141.159,50.184,59.405
pump-494 , 104.868 , 136.199,29.582,15.857
pump-494 , 100.452 , 134.204,41.53,39.189
pump-253 , 103.284 , 138.189,42.591,33.149
pump-253 , 104.166 , 154.791,44.253,31.577
pump-498 , 107.29 , 158.464,41.348,64.816
pump-494 , 104.822 , 141.122,42.136,46.965
pump-419 , 104.978 , 144.893,42.836,55.732
pump-498 , 105.779 , 137.419,46.879,13.297
pump-494 , 104.284 , 139.325,43.629,41.608
pump-494 , 99.909 , 142.965,46.754,85.507
pump-419 , 102.429 , 136.584,39.795,28.036
pump-663 , 101.849 , 141.293,47.987,41.17
pump-253 , 103.024 , 151.828,36.725,34.555
pump-663 , 100.688 , 144.811,40.656,33.376
pump-494 , 107.094 , 148.022,43.389,21.979
pump-498 , 99.669 , 143.981,40.736,19.826
pump-498 , 102.335 , 146.181,43.898,43.627
pump-498 , 104.504 , 148.098,42.843,46.574
pump-498 , 104.084 , 142.35,44.602,39.403
pump-494 , 102.996 , 140.924,43.442,15.443
pump-494 , 104.176 , 141.281,40.881,25.39
pump-253 , 108.6 , 148.596,47.495,28.987
pump-498 , 101.91 , 143.409,47.606,28.346
pump-253 , 102.86 , 142.791,48.781,47.908
pump-663 , 105.557 , 147.054,43.188,36.569
pump-253 , 103.698 , 140.283,46.479,75.808
pump-494 , 104.796 , 145.114,43.928,3.437
pump-494 , 104.971 , 156.102,44.454,42.489
pump-419 , 103.774 , 136.041,48.302,56.906
pump-494 , 100.391 , 151.045,44.212,70.108
pump-253 , 106.558 , 138.347,42.314,33.07
pump-494 , 101.188 , 147.538,45.181,51.475
pump-419 , 104.864 , 140.67,44.168,37.485
pump-253 , 105.454 , 137.07,41.572,12.111
pump-419 , 103.136 , 147.633,39.496,59.262
pump-498 , 105.658 , 140.82,38.097,31.83
pump-663 , 99.333 , 142.011,46.294,18.172
pump-494 , 101.556 , 155.328,43.455,22.379
pump-498 , 106.54 , 131.159,46.512,38.583
pump-494 , 101.727 , 142.265,48.472,66.165
pump-498 , 105.844 , 138.294,44.978,20.797
pump-663 , 106.189 , 137.601,46.843,52.649
pump-494 , 101.65 , 141.153,48.017,36.962
pump-498 , 101.4 , 145.913,40.967,63.578
pump-253 , 103.038 , 147.04,42.955,92.003
pump-253 , 101.481 , 141.02,50.448,49.741
pump-494 , 106.992 , 142.589,43.8,73.067
pump-419 , 104.155 , 137.026,45.045,31.705
pump-498 , 105.399 , 144.234,41.825,44.619
pump-253 , 102.783 , 148.549,49.741,49.108
pump-494 , 104.722 , 134.854,49.455,31.644
pump-253 , 106.524 , 147.572,46.406,-0.484
pump-663 , 105.654 , 150.79,49.984,28.017
pump-494 , 101.092 , 145.162,43.126,55.153
pump-498 , 105.763 , 127.6,47.221,59.848
pump-253 , 107.88 , 140.896,44.302,35.797
pump-419 , 105.886 , 155.79,40.977,52.217
pump-419 , 105.072 , 132.913,41.316,41.116
pump-498 , 99.796 , 148.286,50.233,41.82
pump-498 , 106.784 , 149.245,41.514,36.65
pump-663 , 103.935 , 145.529,46.889,10.12
pump-498 , 104.684 , 137.185,43.301,82.843
pump-498 , 103.799 , 153.403,42.775,56.667
pump-498 , 103.043 , 147.667,43.587,22.818
pump-494 , 103.011 , 149.362,46.414,17.381
pump-498 , 105.216 , 148.464,46.421,27.926
pump-663 , 105.969 , 145.338,46.375,69.192
pump-498 , 102.16 , 138.763,53.606,60.87
pump-498 , 104.061 , 122.986,42.343,39.097
pump-419 , 106.391 , 155.763,54.377,28.457
pump-253 , 101.947 , 150.756,42.16,45.955
pump-419 , 110.69 , 155.514,43.814,48.576
pump-498 , 106.275 , 144.12,43.553,60.281
pump-494 , 104.656 , 139.557,46.447,57.587
pump-498 , 106.286 , 146.897,41.533,40.032
pump-663 , 105.015 , 151.903,42.877,48.891
pump-419 , 104.76 , 150.437,43.9,55.003
pump-253 , 104.566 , 143.785,43.132,24.603
pump-494 , 104.162 , 142.781,43.196,19.271
pump-419 , 105.384 , 145.594,42.091,38.991
pump-663 , 104.452 , 141.665,53.83,22.327
pump-419 , 102.718 , 146.166,40.322,33.788
pump-498 , 100.942 , 149.678,44.211,45.639
pump-663 , 102.585 , 133.684,41.536,68.514
pump-498 , 108.779 , 140.453,45.535,43.778
pump-253 , 104.481 , 133.882,42.609,7.056
pump-663 , 105.627 , 145.495,43.888,39.159
pump-419 , 111.819 , 154.306,45.163,51.462
pump-663 , 106.999 , 155.617,41.566,24.846
pump-663 , 102.758 , 163.769,43.036,6.265
pump-663 , 102.644 , 153.307,45.721,40.826
pump-253 , 102.172 , 128.516,38.881,37.762
pump-498 , 101.172 , 135.538,41.709,48.063
pump-419 , 103.325 , 143.19,45.465,31.907
pump-498 , 105.302 , 145.18,29.882,71.764
pump-419 , 103.12 , 149.611,38.969,49.832
pump-419 , 101.218 , 137.935,46.822,2.852
pump-663 , 105.859 , 155.265,50.418,50.703
pump-663 , 102.879 , 161.82,45.935,41.14
pump-494 , 102.041 , 152.504,48.738,54.496
pump-494 , 104.992 , 142.034,50.259,37.777
pump-498 , 105.839 , 138.01,43.593,42.543
pump-419 , 107.79 , 165.098,48.754,5.707
pump-494 , 100.806 , 150.208,40.252,53.245
pump-253 , 105.611 , 145.192,39.144,57.528
pump-419 , 105.24 , 157.276,49.799,12.102
pump-253 , 103.481 , 140.456,41.824,18.174
pump-494 , 102.017 , 141.613,46.54,44.559
